workerId,chart,data_size,true_percentage,error,responseTime
eeb5d626ac8d3f8114f6d45815d8e4030918d4b9,WB,150,92,3,4537
10744f5921b4f21846ef3a818827fb6394ce522b,PB,150,62,3,6571
10744f5921b4f21846ef3a818827fb6394ce522b,PB,150,23,2,6740
10744f5921b4f21846ef3a818827fb6394ce522b,PB,300,83,3,5449
10744f5921b4f21846ef3a818827fb6394ce522b,PB,300,23,3,6427
10744f5921b4f21846ef3a818827fb6394ce522b,PB,150,17,3,3542
10744f5921b4f21846ef3a818827fb6394ce522b,PB,150,8,2,4735
10744f5921b4f21846ef3a818827fb6394ce522b,PB,75,38,2,5001
10744f5921b4f21846ef3a818827fb6394ce522b,PB,75,92,2,5230
10744f5921b4f21846ef3a818827fb6394ce522b,PB,300,53,2,5209
10744f5921b4f21846ef3a818827fb6394ce522b,PB,75,77,3,6689
10744f5921b4f21846ef3a818827fb6394ce522b,PB,150,83,3,6186
10744f5921b4f21846ef3a818827fb6394ce522b,PB,300,8,2,5121
10744f5921b4f21846ef3a818827fb6394ce522b,PB,150,92,2,5404
10744f5921b4f21846ef3a818827fb6394ce522b,PB,300,77,2,4779
10744f5921b4f21846ef3a818827fb6394ce522b,PB,300,62,2,3869
10744f5921b4f21846ef3a818827fb6394ce522b,PB,75,23,2,5345
10744f5921b4f21846ef3a818827fb6394ce522b,PB,300,47,7,2820
10744f5921b4f21846ef3a818827fb6394ce522b,PB,75,17,3,2928
10744f5921b4f21846ef3a818827fb6394ce522b,PB,300,92,2,3200
10744f5921b4f21846ef3a818827fb6394ce522b,PB,150,77,2,6151
10744f5921b4f21846ef3a818827fb6394ce522b,PB,75,83,8,7521
10744f5921b4f21846ef3a818827fb6394ce522b,PB,300,17,3,4024
10744f5921b4f21846ef3a818827fb6394ce522b,PB,75,62,2,3683
10744f5921b4f21846ef3a818827fb6394ce522b,PB,75,8,2,5721
10744f5921b4f21846ef3a818827fb6394ce522b,PB,75,53,2,4075
10744f5921b4f21846ef3a818827fb6394ce522b,PB,300,38,2,4523
10744f5921b4f21846ef3a818827fb6394ce522b,PB,150,53,3,3568
10744f5921b4f21846ef3a818827fb6394ce522b,PB,150,47,2,4082
10744f5921b4f21846ef3a818827fb6394ce522b,PB,150,38,3,7837
10744f5921b4f21846ef3a818827fb6394ce522b,PB,75,47,2,5982
d664552e0925e534bad0d109decf381d917a6586,WB,300,23,7,19582
d664552e0925e534bad0d109decf381d917a6586,WB,75,23,3,10448
d664552e0925e534bad0d109decf381d917a6586,WB,75,77,7,6996
d664552e0925e534bad0d109decf381d917a6586,WB,150,38,8,8811
d664552e0925e534bad0d109decf381d917a6586,WB,75,92,2,6196
d664552e0925e534bad0d109decf381d917a6586,WB,75,47,2,9579
d664552e0925e534bad0d109decf381d917a6586,WB,75,17,2,6762
d664552e0925e534bad0d109decf381d917a6586,WB,300,83,7,8244
d664552e0925e534bad0d109decf381d917a6586,WB,150,53,13,7228
d664552e0925e534bad0d109decf381d917a6586,WB,75,62,3,6866
d664552e0925e534bad0d109decf381d917a6586,WB,150,47,12,7108
d664552e0925e534bad0d109decf381d917a6586,WB,75,8,2,9385
d664552e0925e534bad0d109decf381d917a6586,WB,150,17,3,10861
d664552e0925e534bad0d109decf381d917a6586,WB,300,8,2,11084
d664552e0925e534bad0d109decf381d917a6586,WB,75,83,12,11802
d664552e0925e534bad0d109decf381d917a6586,WB,150,23,2,6864
d664552e0925e534bad0d109decf381d917a6586,WB,150,77,8,5764
d664552e0925e534bad0d109decf381d917a6586,WB,150,92,3,6953
d664552e0925e534bad0d109decf381d917a6586,WB,300,77,2,6400
d664552e0925e534bad0d109decf381d917a6586,WB,150,83,3,11141
d664552e0925e534bad0d109decf381d917a6586,WB,300,62,2,10525
d664552e0925e534bad0d109decf381d917a6586,WB,75,38,3,6560
d664552e0925e534bad0d109decf381d917a6586,WB,150,62,2,9450
d664552e0925e534bad0d109decf381d917a6586,WB,300,53,3,4065
d664552e0925e534bad0d109decf381d917a6586,WB,75,53,3,5287
d664552e0925e534bad0d109decf381d917a6586,WB,300,92,3,5501
d664552e0925e534bad0d109decf381d917a6586,WB,150,8,2,6453
d664552e0925e534bad0d109decf381d917a6586,WB,300,38,8,6503
d664552e0925e534bad0d109decf381d917a6586,WB,300,47,17,5569
d664552e0925e534bad0d109decf381d917a6586,WB,300,17,3,5328
cc53ba482938c0e030b742324a8186da6fd896d0,TM,150,62,28,4501
cc53ba482938c0e030b742324a8186da6fd896d0,TM,150,77,18,3449
cc53ba482938c0e030b742324a8186da6fd896d0,TM,150,53,32,3309
cc53ba482938c0e030b742324a8186da6fd896d0,TM,150,83,7,3193
cc53ba482938c0e030b742324a8186da6fd896d0,TM,150,38,47,2603
cc53ba482938c0e030b742324a8186da6fd896d0,TM,300,8,17,4146
cc53ba482938c0e030b742324a8186da6fd896d0,TM,300,47,3,3232
cc53ba482938c0e030b742324a8186da6fd896d0,TM,300,53,12,2810
cc53ba482938c0e030b742324a8186da6fd896d0,TM,75,23,27,4248
cc53ba482938c0e030b742324a8186da6fd896d0,TM,300,83,12,2657
cc53ba482938c0e030b742324a8186da6fd896d0,TM,75,62,3,2990
cc53ba482938c0e030b742324a8186da6fd896d0,TM,75,83,12,3232
cc53ba482938c0e030b742324a8186da6fd896d0,TM,75,53,32,3112
cc53ba482938c0e030b742324a8186da6fd896d0,TM,300,62,33,2792
cc53ba482938c0e030b742324a8186da6fd896d0,TM,75,38,22,2587
cc53ba482938c0e030b742324a8186da6fd896d0,TM,150,8,2,3067
cc53ba482938c0e030b742324a8186da6fd896d0,TM,300,23,27,2770
cc53ba482938c0e030b742324a8186da6fd896d0,TM,75,92,2,2986
cc53ba482938c0e030b742324a8186da6fd896d0,TM,300,92,3,3198
cc53ba482938c0e030b742324a8186da6fd896d0,TM,75,8,7,3260
cc53ba482938c0e030b742324a8186da6fd896d0,TM,150,23,7,3719
cc53ba482938c0e030b742324a8186da6fd896d0,TM,300,77,13,2836
cc53ba482938c0e030b742324a8186da6fd896d0,TM,75,77,18,2927
cc53ba482938c0e030b742324a8186da6fd896d0,TM,300,38,27,2443
cc53ba482938c0e030b742324a8186da6fd896d0,TM,75,47,13,2891
cc53ba482938c0e030b742324a8186da6fd896d0,TM,150,47,33,2177
cc53ba482938c0e030b742324a8186da6fd896d0,TM,150,17,8,2300
cc53ba482938c0e030b742324a8186da6fd896d0,TM,75,17,2,2864
cc53ba482938c0e030b742324a8186da6fd896d0,TM,150,92,3,3920
cc53ba482938c0e030b742324a8186da6fd896d0,TM,300,17,7,2381
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,300,38,27,5289
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,300,83,8,8133
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,150,8,82,3792
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,150,92,87,3987
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,75,77,62,3339
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,75,8,3,7999
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,75,38,32,4883
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,300,62,27,2393
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,75,47,18,5544
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,75,62,22,3156
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,150,38,8,3980
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,300,17,53,2993
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,300,77,57,3761
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,300,92,77,2122
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,150,47,8,2298
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,150,17,63,3406
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,75,92,87,3226
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,300,53,3,2273
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,75,17,68,3184
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,300,8,3,4849
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,150,83,33,2199
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,150,77,62,3226
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,75,83,73,3134
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,150,53,18,2952
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,300,47,3,3023
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,75,23,52,2938
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,150,23,22,2300
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,150,62,12,5840
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,75,53,8,3184
ba800f5722fde9e76157dac8a76e7d8b4b90118c,PB,300,23,37,4630
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,75,92,2,12438
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,300,47,12,7886
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,150,77,13,3902
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,300,62,23,8017
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,300,53,32,3525
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,300,92,2,4269
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,75,17,3,5870
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,75,77,8,3686
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,75,47,28,5785
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,75,83,7,3790
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,150,38,8,9206
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,300,8,3,5742
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,150,47,2,6816
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,150,8,3,3737
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,150,23,8,3528
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,150,17,3,5795
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,300,38,13,4993
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,75,23,12,5553
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,150,62,17,4640
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,300,17,18,4034
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,300,77,13,7748
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,75,8,3,4605
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,75,62,33,5370
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,150,92,3,3327
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,300,83,7,3744
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,75,38,37,4403
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,300,23,3,7601
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,150,53,8,5742
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,150,83,2,3889
bb81bff39ddfca50130ff8a0a896bc1e22041b2c,TM,75,53,2,4647
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,150,17,13,18041
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,300,38,23,8833
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,150,77,8,10457
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,75,53,27,5027
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,75,47,13,7236
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,150,23,3,14356
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,75,83,12,8362
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,150,53,37,6281
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,300,23,17,14080
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,75,62,13,5540
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,150,62,18,6748
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,150,47,28,6076
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,75,38,7,6337
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,300,62,18,5867
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,300,8,3,9351
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,75,77,8,7717
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,300,53,3,7321
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,300,77,2,6917
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,300,17,7,7771
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,75,8,57,9427
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,300,47,33,11455
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,150,92,2,4101
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,75,92,3,5365
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,75,17,8,4279
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,150,8,2,3029
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,300,83,7,5615
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,150,38,47,5383
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,300,92,2,4723
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,75,23,42,4690
52885e6b43332d14c732c7daa24a03e9a43e41b9,TM,150,83,2,4872
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,150,77,3,8396
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,75,92,2,7193
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,300,92,2,11573
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,75,53,3,9138
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,150,47,2,5825
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,75,83,13,7501
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,75,38,8,10244
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,300,77,3,10225
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,300,17,2,6673
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,150,83,3,3871
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,300,62,2,6100
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,75,77,7,5626
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,150,17,8,11407
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,150,62,3,7566
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,75,23,3,8295
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,75,62,3,5474
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,300,8,3,6092
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,150,53,3,3677
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,150,92,2,6533
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,300,23,3,5811
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,300,47,2,9817
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,75,8,2,6768
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,75,47,2,4254
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,150,38,2,5895
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,150,8,2,6269
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,75,17,3,4448
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,300,38,2,3756
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,300,53,3,5879
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,300,83,8,10651
fe3d8fc21e69ee44dc3ad0e04bfe4f8b7f7aaa36,PB,150,23,3,6165
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,150,92,3,4918
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,75,62,7,5897
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,300,17,3,8434
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,300,38,2,5698
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,150,83,8,6369
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,300,8,2,7733
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,150,47,7,5271
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,75,53,7,7578
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,300,47,3,4566
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,300,83,3,5204
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,150,53,3,4512
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,150,23,3,6074
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,300,92,2,5876
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,75,77,3,5099
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,300,62,2,4325
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,75,8,3,7011
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,300,77,13,7305
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,150,38,8,4835
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,75,47,7,5484
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,300,53,3,4131
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,75,92,2,4848
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,75,83,7,6326
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,150,77,7,4813
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,75,38,8,7905
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,75,23,8,6198
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,75,17,7,6241
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,150,8,3,7662
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,300,23,3,5199
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,150,17,3,6438
547a35abc197b41abdc5945dd550c9ee7c73a477,WB,150,62,2,5559
009be096f79047c30afba5765d15b54ca347d4a4,TM,75,83,8,17357
009be096f79047c30afba5765d15b54ca347d4a4,TM,300,17,3,8413
009be096f79047c30afba5765d15b54ca347d4a4,TM,300,8,3,6457
009be096f79047c30afba5765d15b54ca347d4a4,TM,300,83,13,10654
009be096f79047c30afba5765d15b54ca347d4a4,TM,150,8,2,5670
009be096f79047c30afba5765d15b54ca347d4a4,TM,300,77,12,5869
009be096f79047c30afba5765d15b54ca347d4a4,TM,150,53,7,9527
009be096f79047c30afba5765d15b54ca347d4a4,TM,150,17,7,10694
009be096f79047c30afba5765d15b54ca347d4a4,TM,150,23,8,10051
009be096f79047c30afba5765d15b54ca347d4a4,TM,150,62,3,6193
009be096f79047c30afba5765d15b54ca347d4a4,TM,75,23,8,8298
009be096f79047c30afba5765d15b54ca347d4a4,TM,75,8,3,3398
009be096f79047c30afba5765d15b54ca347d4a4,TM,300,53,13,12106
009be096f79047c30afba5765d15b54ca347d4a4,TM,300,92,12,18771
009be096f79047c30afba5765d15b54ca347d4a4,TM,75,17,7,7062
009be096f79047c30afba5765d15b54ca347d4a4,TM,75,53,17,5290
009be096f79047c30afba5765d15b54ca347d4a4,TM,300,38,18,6089
009be096f79047c30afba5765d15b54ca347d4a4,TM,150,47,12,7473
009be096f79047c30afba5765d15b54ca347d4a4,TM,75,77,8,8469
009be096f79047c30afba5765d15b54ca347d4a4,TM,150,83,7,7503
009be096f79047c30afba5765d15b54ca347d4a4,TM,75,47,2,5703
009be096f79047c30afba5765d15b54ca347d4a4,TM,150,92,2,7031
009be096f79047c30afba5765d15b54ca347d4a4,TM,300,23,8,6626
009be096f79047c30afba5765d15b54ca347d4a4,TM,150,38,13,7539
009be096f79047c30afba5765d15b54ca347d4a4,TM,150,77,7,10839
009be096f79047c30afba5765d15b54ca347d4a4,TM,75,92,2,6404
009be096f79047c30afba5765d15b54ca347d4a4,TM,75,38,3,5929
009be096f79047c30afba5765d15b54ca347d4a4,TM,75,62,7,7505
009be096f79047c30afba5765d15b54ca347d4a4,TM,300,62,27,5711
009be096f79047c30afba5765d15b54ca347d4a4,TM,300,47,12,5665
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,300,38,28,9101
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,75,8,3,3225
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,75,83,7,11823
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,75,23,8,5895
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,150,23,13,5513
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,150,38,7,6989
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,150,8,3,4340
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,150,62,12,8838
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,300,77,13,7520
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,75,17,7,8826
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,75,38,8,5353
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,75,92,3,4233
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,75,62,13,5371
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,150,77,13,8923
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,300,47,3,6728
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,75,47,18,4172
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,150,83,7,8431
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,150,92,2,4531
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,75,77,3,8634
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,150,17,7,4588
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,300,83,7,7666
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,300,17,12,4015
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,75,53,3,7040
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,300,23,13,3884
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,300,62,27,6817
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,300,53,3,6111
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,150,47,3,5420
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,300,8,3,4973
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,300,92,2,7489
08f375097ec3ff2c5f6b58ff008b6df9f2e300e7,WB,150,53,7,5408
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,75,77,13,7090
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,300,17,2,7892
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,300,38,8,10655
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,300,53,3,6431
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,75,17,3,6392
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,150,23,3,8875
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,300,23,8,7776
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,150,38,13,5466
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,75,47,17,7415
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,300,62,13,6763
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,300,8,7,7234
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,75,92,3,6840
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,300,47,17,5610
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,300,92,3,5476
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,75,62,33,5993
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,150,8,2,6812
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,150,83,12,4513
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,75,8,3,5214
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,75,53,27,5652
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,75,38,2,8101
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,150,62,28,6194
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,300,77,27,4582
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,300,83,13,4553
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,75,83,3,5827
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,150,17,3,9310
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,150,47,7,8728
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,150,53,8,5273
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,150,92,7,5709
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,75,23,17,5296
8455bd9690b6cb48e57dfb3af5e6c1d8f98f54cb,TM,150,77,8,5147
860f4443cbe722e8153f4b65d142c35edb053689,WB,150,8,2,11143
860f4443cbe722e8153f4b65d142c35edb053689,WB,75,8,2,11343
860f4443cbe722e8153f4b65d142c35edb053689,WB,75,92,3,7794
860f4443cbe722e8153f4b65d142c35edb053689,WB,150,77,7,10274
860f4443cbe722e8153f4b65d142c35edb053689,WB,75,23,3,12581
860f4443cbe722e8153f4b65d142c35edb053689,WB,300,83,8,8131
860f4443cbe722e8153f4b65d142c35edb053689,WB,75,53,13,9960
860f4443cbe722e8153f4b65d142c35edb053689,WB,300,23,3,13045
860f4443cbe722e8153f4b65d142c35edb053689,WB,150,62,12,7520
860f4443cbe722e8153f4b65d142c35edb053689,WB,150,38,8,7277
860f4443cbe722e8153f4b65d142c35edb053689,WB,150,92,3,6165
860f4443cbe722e8153f4b65d142c35edb053689,WB,150,53,8,23490
860f4443cbe722e8153f4b65d142c35edb053689,WB,150,23,3,11125
860f4443cbe722e8153f4b65d142c35edb053689,WB,300,38,8,7584
860f4443cbe722e8153f4b65d142c35edb053689,WB,75,77,3,16556
860f4443cbe722e8153f4b65d142c35edb053689,WB,300,8,2,10016
860f4443cbe722e8153f4b65d142c35edb053689,WB,150,83,13,6914
860f4443cbe722e8153f4b65d142c35edb053689,WB,75,62,3,5106
860f4443cbe722e8153f4b65d142c35edb053689,WB,75,47,3,5486
860f4443cbe722e8153f4b65d142c35edb053689,WB,300,62,12,10397
860f4443cbe722e8153f4b65d142c35edb053689,WB,300,53,3,7147
860f4443cbe722e8153f4b65d142c35edb053689,WB,300,47,3,5519
860f4443cbe722e8153f4b65d142c35edb053689,WB,150,17,2,11163
