workerId,chart,data_size,true_rank,error,responseTime
9603acbfa882038e4e06e89e7841d2245be235ee,PB,75,70,2.6666666666666665,8985
9603acbfa882038e4e06e89e7841d2245be235ee,PB,150,70,0,6286
9603acbfa882038e4e06e89e7841d2245be235ee,PB,300,280,1.6666666666666667,8186
e04b251cf3b93001fd166940af681b70e1ff7337,PB,75,40,16,17713
e04b251cf3b93001fd166940af681b70e1ff7337,PB,150,10,46,3566
e04b251cf3b93001fd166940af681b70e1ff7337,PB,300,20,55,5175
e04b251cf3b93001fd166940af681b70e1ff7337,PB,150,50,43.333333333333336,6982
e04b251cf3b93001fd166940af681b70e1ff7337,PB,75,55,12,3768
e04b251cf3b93001fd166940af681b70e1ff7337,PB,300,20,31.333333333333332,4637
e04b251cf3b93001fd166940af681b70e1ff7337,PB,75,35,0,5874
e04b251cf3b93001fd166940af681b70e1ff7337,PB,300,20,10.333333333333334,3146
e04b251cf3b93001fd166940af681b70e1ff7337,PB,300,20,85,5345
e04b251cf3b93001fd166940af681b70e1ff7337,PB,75,30,12,2709
e04b251cf3b93001fd166940af681b70e1ff7337,PB,150,30,62.666666666666664,10877
e04b251cf3b93001fd166940af681b70e1ff7337,PB,150,40,34.666666666666664,6679
e04b251cf3b93001fd166940af681b70e1ff7337,PB,75,30,41.333333333333336,5406
e04b251cf3b93001fd166940af681b70e1ff7337,PB,150,30,71.33333333333333,4122
e04b251cf3b93001fd166940af681b70e1ff7337,PB,75,25,57.333333333333336,3120
e04b251cf3b93001fd166940af681b70e1ff7337,PB,150,20,24.666666666666668,5149
e04b251cf3b93001fd166940af681b70e1ff7337,PB,75,25,16,2826
e04b251cf3b93001fd166940af681b70e1ff7337,PB,300,20,70,3858
e04b251cf3b93001fd166940af681b70e1ff7337,PB,300,20,46,1949
e04b251cf3b93001fd166940af681b70e1ff7337,PB,150,20,3.3333333333333335,3189
e04b251cf3b93001fd166940af681b70e1ff7337,PB,150,40,4,2943
e04b251cf3b93001fd166940af681b70e1ff7337,PB,75,35,24,3872
e04b251cf3b93001fd166940af681b70e1ff7337,PB,300,20,16.333333333333332,2509
e04b251cf3b93001fd166940af681b70e1ff7337,PB,150,20,33.333333333333336,3604
e04b251cf3b93001fd166940af681b70e1ff7337,PB,300,20,40.333333333333336,1991
e04b251cf3b93001fd166940af681b70e1ff7337,PB,300,20,76,3719
e04b251cf3b93001fd166940af681b70e1ff7337,PB,300,20,1.3333333333333333,3526
e04b251cf3b93001fd166940af681b70e1ff7337,PB,75,25,25.333333333333332,3658
e04b251cf3b93001fd166940af681b70e1ff7337,PB,150,20,5.333333333333333,5367
e04b251cf3b93001fd166940af681b70e1ff7337,PB,75,30,36,6066
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,300,220,11.666666666666666,19325
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,75,65,5.333333333333333,6608
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,300,180,7.333333333333333,19080
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,150,30,3.3333333333333335,3837
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,150,70,0,8704
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,150,120,3.3333333333333335,5706
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,300,60,3,5804
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,300,60,3,11415
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,75,45,8,4614
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,300,240,3.3333333333333335,5314
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,150,90,1.3333333333333333,11963
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,150,140,2,2578
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,75,45,1.3333333333333333,4617
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,75,40,6.666666666666667,1708
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,300,260,4,5089
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,75,30,2.6666666666666665,3489
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,150,80,0.6666666666666666,4642
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,75,10,4,2082
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,300,20,1.3333333333333333,2519
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,300,140,0.3333333333333333,4254
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,75,55,2.6666666666666665,2225
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,300,280,1.6666666666666667,4027
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,150,120,2.6666666666666665,4671
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,75,70,2.6666666666666665,3234
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,150,10,1.3333333333333333,1798
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,300,120,2,3972
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,150,30,2.6666666666666665,2684
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,150,50,4.666666666666667,4850
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,75,5,1.3333333333333333,1490
7a604accea4aaa5eb4564eb2509d8d0f0b12789c,WB,75,10,9.333333333333334,1325
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,75,50,14.666666666666666,16452
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,75,40,1.3333333333333333,24789
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,300,140,0.3333333333333333,22433
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,75,55,2.6666666666666665,10776
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,150,60,2,15321
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,150,90,1.3333333333333333,15543
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,75,65,4,10887
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,150,10,1.3333333333333333,10742
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,300,240,3.3333333333333335,20125
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,150,120,2.6666666666666665,13992
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,75,35,0,10800
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,300,180,1.6666666666666667,14245
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,300,220,9.333333333333334,15929
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,75,15,2.6666666666666665,9748
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,150,70,0,6666
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,300,120,2,8863
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,300,40,5.333333333333333,23939
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,75,10,5.333333333333333,5098
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,150,30,2.6666666666666665,11831
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,150,80,0.6666666666666666,6059
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,300,120,17,25133
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,150,130,4.666666666666667,19174
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,150,30,3.3333333333333335,15143
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,75,45,1.3333333333333333,7956
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,75,20,4,19308
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,300,60,3,10090
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,300,260,5,12314
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,300,220,20.666666666666668,9744
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,150,110,3.3333333333333335,20747
70c89d23522060bde15e6cd52f3e926b0975a62a,PB,75,30,2.6666666666666665,7271
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,150,130,4.666666666666667,12418
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,75,70,2.6666666666666665,4421
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,300,220,3.3333333333333335,11534
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,75,10,5.333333333333333,5435
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,300,20,1.3333333333333333,8151
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,75,15,2.6666666666666665,5101
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,300,60,3,12073
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,150,30,2.6666666666666665,9597
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,150,80,0.6666666666666666,9338
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,300,100,4.666666666666667,14635
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,75,60,33.333333333333336,7094
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,150,110,35.333333333333336,7496
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,150,70,0,9087
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,75,45,1.3333333333333333,10559
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,300,260,25,9600
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,300,260,4,13079
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,300,280,1.6666666666666667,3460
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,150,110,12,11847
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,75,45,21.333333333333332,9790
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,75,20,4,5644
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,300,40,3.6666666666666665,10833
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,150,120,2.6666666666666665,7911
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,300,100,13.666666666666666,8638
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,150,110,3.3333333333333335,5639
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,300,220,20.666666666666668,6336
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,75,60,4,9877
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,150,20,5.333333333333333,8770
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,75,30,12,7794
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,75,35,9.333333333333334,5706
d1365b16b63ba1369ed012160d172df1f5f105fd,TM,150,20,3.3333333333333335,7014
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,300,140,15,8886
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,300,120,2,25127
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,300,40,5.333333333333333,7278
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,75,60,4,6247
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,150,30,2.6666666666666665,23368
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,300,80,3.6666666666666665,19222
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,75,50,5.333333333333333,12913
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,150,10,1.3333333333333333,22378
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,150,90,1.3333333333333333,6780
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,300,120,23,6440
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,75,70,2.6666666666666665,7352
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,150,70,8.666666666666666,15020
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,300,260,5,22287
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,150,80,0.6666666666666666,3761
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,75,40,1.3333333333333333,4416
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,75,15,2.6666666666666665,12698
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,300,220,9.333333333333334,26588
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,75,35,0,25476
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,300,200,10,31503
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,75,10,5.333333333333333,5450
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,150,80,6.666666666666667,7822
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,150,140,2,3795
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,150,130,4,4529
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,300,140,0.3333333333333333,20196
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,150,30,3.3333333333333335,9124
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,300,160,0.6666666666666666,2533
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,150,100,10,14196
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,75,35,9.333333333333334,4620
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,75,20,4,10527
4fe434e03eed3c9ca83557dc727c852d111f8e6d,PB,75,60,1.3333333333333333,5240
c1de9380e8018ea907b80f800b0081767ad655ea,WB,150,30,2.6666666666666665,6536
c1de9380e8018ea907b80f800b0081767ad655ea,WB,75,55,12,6611
c1de9380e8018ea907b80f800b0081767ad655ea,WB,300,140,0.3333333333333333,4718
c1de9380e8018ea907b80f800b0081767ad655ea,WB,75,70,2.6666666666666665,4676
c1de9380e8018ea907b80f800b0081767ad655ea,WB,75,60,4,2929
c1de9380e8018ea907b80f800b0081767ad655ea,WB,75,45,22.666666666666668,1712
c1de9380e8018ea907b80f800b0081767ad655ea,WB,150,70,0,2610
c1de9380e8018ea907b80f800b0081767ad655ea,WB,75,65,5.333333333333333,3163
c1de9380e8018ea907b80f800b0081767ad655ea,WB,300,80,3.6666666666666665,2544
c1de9380e8018ea907b80f800b0081767ad655ea,WB,75,5,1.3333333333333333,4808
c1de9380e8018ea907b80f800b0081767ad655ea,WB,300,160,15.333333333333334,1893
c1de9380e8018ea907b80f800b0081767ad655ea,WB,300,260,5,4220
c1de9380e8018ea907b80f800b0081767ad655ea,WB,150,70,8.666666666666666,3272
c1de9380e8018ea907b80f800b0081767ad655ea,WB,150,110,3.3333333333333335,2771
c1de9380e8018ea907b80f800b0081767ad655ea,WB,300,200,5,1736
c1de9380e8018ea907b80f800b0081767ad655ea,WB,75,20,4,3821
c1de9380e8018ea907b80f800b0081767ad655ea,WB,150,130,4.666666666666667,2867
c1de9380e8018ea907b80f800b0081767ad655ea,WB,150,120,2.6666666666666665,2545
c1de9380e8018ea907b80f800b0081767ad655ea,WB,150,90,7.333333333333333,2307
c1de9380e8018ea907b80f800b0081767ad655ea,WB,300,160,0.6666666666666666,2069
c1de9380e8018ea907b80f800b0081767ad655ea,WB,150,30,3.3333333333333335,4394
c1de9380e8018ea907b80f800b0081767ad655ea,WB,150,20,5.333333333333333,1347
c1de9380e8018ea907b80f800b0081767ad655ea,WB,300,80,9.666666666666666,2891
c1de9380e8018ea907b80f800b0081767ad655ea,WB,300,240,2.6666666666666665,2946
c1de9380e8018ea907b80f800b0081767ad655ea,WB,300,220,3.3333333333333335,1681
c1de9380e8018ea907b80f800b0081767ad655ea,WB,75,40,1.3333333333333333,2420
c1de9380e8018ea907b80f800b0081767ad655ea,WB,150,100,5.333333333333333,1328
c1de9380e8018ea907b80f800b0081767ad655ea,WB,300,20,1.3333333333333333,3706
c1de9380e8018ea907b80f800b0081767ad655ea,WB,75,15,2.6666666666666665,3236
c1de9380e8018ea907b80f800b0081767ad655ea,WB,75,40,6.666666666666667,5913
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,300,80,11.333333333333334,7072
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,150,40,11.333333333333334,4382
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,75,50,14.666666666666666,6403
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,300,40,9.666666666666666,7193
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,150,80,6.666666666666667,8080
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,75,60,4,7517
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,75,50,20,5170
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,75,45,8,8999
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,300,240,18.333333333333332,8632
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,75,45,1.3333333333333333,8553
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,75,5,1.3333333333333333,2287
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,150,10,1.3333333333333333,6015
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,150,80,0.6666666666666666,6651
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,300,200,19.666666666666668,7042
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,75,20,4,4399
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,75,30,2.6666666666666665,3320
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,300,40,5.333333333333333,4043
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,300,260,4,3985
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,150,100,5.333333333333333,7317
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,150,120,3.3333333333333335,6628
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,75,70,2.6666666666666665,2749
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,150,140,2,2659
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,150,30,3.3333333333333335,3398
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,150,40,4,2976
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,300,80,9.666666666666666,3873
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,75,15,2.6666666666666665,4218
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,150,130,4,3254
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,300,200,14,6297
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,300,260,5,2934
ce02e6f31500a5c32d302b9753fdf446d128e345,WB,300,260,10,7167
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,300,160,6.333333333333333,4527
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,75,55,12,3408
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,150,80,0.6666666666666666,4280
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,300,220,3.3333333333333335,4616
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,150,90,22,4803
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,150,140,2,3797
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,75,60,1.3333333333333333,4967
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,150,10,1.3333333333333333,4940
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,150,110,3.3333333333333335,4273
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,300,80,9.666666666666666,2913
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,300,100,10.333333333333334,3818
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,75,45,13.333333333333334,4146
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,75,15,2.6666666666666665,3304
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,150,30,3.3333333333333335,4418
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,75,5,1.3333333333333333,2456
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,300,20,1.3333333333333333,4523
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,75,15,2.6666666666666665,3922
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,150,130,4,4048
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,300,220,11.666666666666666,2922
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,150,110,12,1814
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,75,65,4,3723
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,75,40,16,2975
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,150,30,2.6666666666666665,4776
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,300,240,2.6666666666666665,4173
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,300,280,1.6666666666666667,2288
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,300,200,14,2889
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,75,45,8,3572
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,75,55,2.6666666666666665,3694
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,300,140,8.666666666666666,2528
4cf2617525c37b0fc7cda6700de037dcd1ca1914,TM,150,60,6.666666666666667,4097
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,150,10,1.3333333333333333,8742
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,300,60,12,15619
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,75,15,2.6666666666666665,5394
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,75,70,2.6666666666666665,3477
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,75,15,2.6666666666666665,5612
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,150,100,5.333333333333333,9252
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,150,70,0,5046
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,75,60,1.3333333333333333,4674
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,75,10,5.333333333333333,5164
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,75,50,5.333333333333333,7343
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,150,40,4,11037
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,300,260,5,5511
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,300,80,9.666666666666666,6111
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,150,110,3.3333333333333335,5198
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,75,30,2.6666666666666665,3713
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,300,160,6.333333333333333,4597
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,150,50,16.666666666666668,7274
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,300,180,7.333333333333333,6378
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,150,110,9.333333333333334,4404
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,150,60,2,3491
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,300,160,8.333333333333334,2936
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,150,80,0.6666666666666666,6678
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,75,60,4,4708
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,300,80,3.6666666666666665,6564
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,150,140,2,4938
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,75,40,1.3333333333333333,6754
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,300,120,2,7426
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,300,240,2.6666666666666665,4527
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,300,220,3.3333333333333335,4339
c16c3eaa94d47fba5903cb514491bdf655edbaf4,PB,75,35,0,8768
95f101815f20b8806b7d0252cc8ca620e6800282,PB,150,60,36.666666666666664,9601
95f101815f20b8806b7d0252cc8ca620e6800282,PB,75,25,48,3648
95f101815f20b8806b7d0252cc8ca620e6800282,PB,300,200,58.666666666666664,10784
95f101815f20b8806b7d0252cc8ca620e6800282,PB,150,70,38.666666666666664,6473
95f101815f20b8806b7d0252cc8ca620e6800282,PB,300,220,26.333333333333332,8358
95f101815f20b8806b7d0252cc8ca620e6800282,PB,75,50,14.666666666666666,6688
95f101815f20b8806b7d0252cc8ca620e6800282,PB,75,70,2.6666666666666665,7029
95f101815f20b8806b7d0252cc8ca620e6800282,PB,300,140,8.666666666666666,5846
95f101815f20b8806b7d0252cc8ca620e6800282,PB,300,20,85,5760
95f101815f20b8806b7d0252cc8ca620e6800282,PB,150,20,39.333333333333336,4360
95f101815f20b8806b7d0252cc8ca620e6800282,PB,300,140,15,9777
95f101815f20b8806b7d0252cc8ca620e6800282,PB,300,120,17,6709
95f101815f20b8806b7d0252cc8ca620e6800282,PB,75,20,20,5354
95f101815f20b8806b7d0252cc8ca620e6800282,PB,150,10,31.333333333333332,4161
95f101815f20b8806b7d0252cc8ca620e6800282,PB,300,20,70,5560
95f101815f20b8806b7d0252cc8ca620e6800282,PB,150,120,11.333333333333334,3928
95f101815f20b8806b7d0252cc8ca620e6800282,PB,150,140,10.666666666666666,5459
95f101815f20b8806b7d0252cc8ca620e6800282,PB,75,65,64,3480
95f101815f20b8806b7d0252cc8ca620e6800282,PB,75,10,5.333333333333333,2995
95f101815f20b8806b7d0252cc8ca620e6800282,PB,300,20,10.333333333333334,5301
95f101815f20b8806b7d0252cc8ca620e6800282,PB,150,110,26.666666666666668,7139
95f101815f20b8806b7d0252cc8ca620e6800282,PB,75,50,49.333333333333336,3381
95f101815f20b8806b7d0252cc8ca620e6800282,PB,75,45,1.3333333333333333,5116
95f101815f20b8806b7d0252cc8ca620e6800282,PB,150,40,4,6506
95f101815f20b8806b7d0252cc8ca620e6800282,PB,150,10,10,5466
95f101815f20b8806b7d0252cc8ca620e6800282,PB,150,100,5.333333333333333,3975
95f101815f20b8806b7d0252cc8ca620e6800282,PB,300,220,9.333333333333334,6190
95f101815f20b8806b7d0252cc8ca620e6800282,PB,75,10,62.666666666666664,5871
95f101815f20b8806b7d0252cc8ca620e6800282,PB,75,35,9.333333333333334,3009
95f101815f20b8806b7d0252cc8ca620e6800282,PB,300,80,26,9222
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,75,15,2.6666666666666665,3244
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,150,100,16,5259
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,75,35,0,4608
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,300,240,2.6666666666666665,5213
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,150,20,5.333333333333333,3323
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,300,100,16.333333333333332,5551
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,300,120,17,2960
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,150,140,2,5490
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,75,35,9.333333333333334,2929
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,75,15,2.6666666666666665,2803
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,75,5,1.3333333333333333,2317
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,300,280,1.6666666666666667,3780
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,150,90,1.3333333333333333,3275
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,75,65,10.666666666666666,4915
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,150,80,6.666666666666667,2823
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,150,110,3.3333333333333335,2999
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,75,35,5.333333333333333,3679
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,150,80,15.333333333333334,2715
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,300,160,6.333333333333333,2568
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,150,90,7.333333333333333,2296
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,75,65,5.333333333333333,3082
