distance,task,workerId,isCorrect,chart,time,dataSize
0.35,MEAN,A1VVXZYA3TPHP0,0,KB,2.392,75
0.37,MEAN,A1VVXZYA3TPHP0,0,KB,2.411,75
0.1,MEAN,A1VVXZYA3TPHP0,0,KB,1.872,75
0.04,MEAN,A1VVXZYA3TPHP0,1,KB,2.184,75
0.04,MEAN,A1VVXZYA3TPHP0,1,KB,2.315,75
0.47,MEAN,A1VVXZYA3TPHP0,0,KB,2.028,75
0.02,MEAN,A1VVXZYA3TPHP0,1,KB,2.158,75
0.09,MEAN,A1VVXZYA3TPHP0,1,KB,1.893,75
0.19,MEAN,A1VVXZYA3TPHP0,0,KB,1.755,75
0.34,MEAN,A1VVXZYA3TPHP0,0,KB,1.782,75
0.25,MEAN,A1VVXZYA3TPHP0,0,KB,2.375,75
0.35,MEAN,A1VVXZYA3TPHP0,0,KB,1.907,75
0.32,MEAN,A1VVXZYA3TPHP0,0,KB,1.814,75
0.02,MEAN,A1VVXZYA3TPHP0,1,KB,1.468,75
0.02,MEAN,A1VVXZYA3TPHP0,1,KB,1.85,75
0.06,MEAN,A1VVXZYA3TPHP0,1,KB,1.772,75
0.09,MEAN,ADKYBMRKXK815,1,LL,16.889,75
0.03,MEAN,ADKYBMRKXK815,1,LL,7.808,75
0.01,MEAN,ADKYBMRKXK815,1,LL,8.211,75
0.09,MEAN,ADKYBMRKXK815,1,LL,7.448,75
0.1,MEAN,ADKYBMRKXK815,0,LL,13.781,75
0.04,MEAN,ADKYBMRKXK815,1,LL,12.777,75
0.07,MEAN,ADKYBMRKXK815,1,LL,7.833,75
0.05,MEAN,ADKYBMRKXK815,1,LL,7.339,75
0.05,MEAN,ADKYBMRKXK815,1,LL,5.931,75
0.04,MEAN,ADKYBMRKXK815,1,LL,9.443,75
0.02,MEAN,ADKYBMRKXK815,1,LL,7.29,75
0.07,MEAN,ADKYBMRKXK815,1,LL,5.973,75
0.1,MEAN,ADKYBMRKXK815,0,LL,3.973,75
0.09,MEAN,ADKYBMRKXK815,1,LL,9.218,75
0.07,MEAN,ADKYBMRKXK815,1,LL,7.897,75
0.02,MEAN,ADKYBMRKXK815,1,LL,5.606,75
0.01,MEAN,ADKYBMRKXK815,1,LL,6.641,75
0.07,MEAN,ADKYBMRKXK815,1,LL,6.934,75
0.06,MEAN,ADKYBMRKXK815,1,LL,7.292,75
0.18,MEAN,ADKYBMRKXK815,0,LL,8.081,75
0.04,MEAN,ADKYBMRKXK815,1,LL,9.521,75
0.07,MEAN,ADKYBMRKXK815,1,LL,8.303,75
0.1,MEAN,ADKYBMRKXK815,0,LL,7.986,75
0.05,MEAN,ADKYBMRKXK815,1,LL,9.497,75
0.09,MEAN,ADKYBMRKXK815,1,LL,5.974,75
0.01,MEAN,ADKYBMRKXK815,1,LL,10.478,75
0.03,MEAN,ADKYBMRKXK815,1,LL,6.817,75
0.0,MEAN,ADKYBMRKXK815,1,LL,9.12,75
0.04,MEAN,ADKYBMRKXK815,1,LL,6.085,75
0.07,MEAN,ADKYBMRKXK815,1,LL,5.758,75
0.3,MEAN,A2G4PA35IX5RIA,0,PB,4.338,150
0.09,MEAN,A2G4PA35IX5RIA,1,PB,7.691,150
0.2,MEAN,A2G4PA35IX5RIA,0,PB,5.928,150
0.3,MEAN,A2G4PA35IX5RIA,0,PB,5.0,300
0.55,MEAN,A2G4PA35IX5RIA,0,PB,3.102,300
0.13,MEAN,A2G4PA35IX5RIA,0,PB,2.51,300
0.23,MEAN,A2G4PA35IX5RIA,0,PB,8.443,150
0.09,MEAN,A2G4PA35IX5RIA,1,PB,2.946,300
0.04,MEAN,A2G4PA35IX5RIA,1,PB,5.452,300
0.26,MEAN,A2G4PA35IX5RIA,0,PB,8.687,150
0.07,MEAN,A2G4PA35IX5RIA,1,PB,4.046,150
0.06,MEAN,A2G4PA35IX5RIA,1,PB,4.033,300
0.38,MEAN,A2G4PA35IX5RIA,0,PB,2.86,300
0.12,MEAN,A2G4PA35IX5RIA,0,PB,4.025,150
0.23,MEAN,A2G4PA35IX5RIA,0,PB,6.301,300
0.14,MEAN,A2G4PA35IX5RIA,0,PB,4.398,300
0.46,MEAN,A2G4PA35IX5RIA,0,PB,4.782,300
0.47,MEAN,A2G4PA35IX5RIA,0,PB,4.232,300
0.18,MEAN,A2G4PA35IX5RIA,0,PB,3.878,150
0.2,MEAN,A2G4PA35IX5RIA,0,PB,11.662,150
0.16,MEAN,A2G4PA35IX5RIA,0,PB,4.92,150
0.2,MEAN,A2G4PA35IX5RIA,0,PB,4.727,150
0.11,MEAN,A2G4PA35IX5RIA,0,PB,3.085,150
0.16,MEAN,A2G4PA35IX5RIA,0,PB,3.384,300
0.16,MEAN,A2G4PA35IX5RIA,0,PB,2.281,300
0.01,MEAN,A2G4PA35IX5RIA,1,PB,3.612,150
0.06,MEAN,A2G4PA35IX5RIA,1,PB,4.171,150
0.13,MEAN,A2G4PA35IX5RIA,0,PB,8.364,300
0.01,MEAN,A2G4PA35IX5RIA,1,PB,2.943,150
0.12,MEAN,A2G4PA35IX5RIA,0,PB,3.33,300
0.05,MEAN,A353YBC5NVBDN2,1,LL,9.087,75
0.2,MEAN,A353YBC5NVBDN2,0,LL,6.437,75
0.01,MEAN,A353YBC5NVBDN2,1,LL,6.661,75
0.18,MEAN,A353YBC5NVBDN2,0,LL,6.769,75
0.09,MEAN,A353YBC5NVBDN2,1,LL,8.484,75
0.1,MEAN,A353YBC5NVBDN2,0,LL,11.505,75
0.06,MEAN,A353YBC5NVBDN2,1,LL,7.297,75
0.13,MEAN,A353YBC5NVBDN2,0,LL,8.27,75
0.15,MEAN,A353YBC5NVBDN2,0,LL,6.131,75
0.14,MEAN,A353YBC5NVBDN2,0,LL,8.326,75
0.12,MEAN,A353YBC5NVBDN2,0,LL,6.547,75
0.14,MEAN,A353YBC5NVBDN2,0,LL,12.569,75
0.04,MEAN,A353YBC5NVBDN2,1,LL,8.479,75
0.1,MEAN,A353YBC5NVBDN2,0,LL,6.496,75
0.04,MEAN,A353YBC5NVBDN2,1,LL,6.601,75
0.13,MEAN,A353YBC5NVBDN2,0,LL,6.231,75
0.09,MEAN,A353YBC5NVBDN2,1,LL,9.402,75
0.08,MEAN,A353YBC5NVBDN2,1,LL,8.98,75
0.02,MEAN,A353YBC5NVBDN2,1,LL,8.395,75
0.11,MEAN,A353YBC5NVBDN2,0,LL,6.795,75
0.13,MEAN,A353YBC5NVBDN2,0,LL,8.721,75
0.08,MEAN,A353YBC5NVBDN2,1,LL,7.082,75
0.12,MEAN,A353YBC5NVBDN2,0,LL,7.319,75
0.11,MEAN,A353YBC5NVBDN2,0,LL,6.571,75
0.03,MEAN,A353YBC5NVBDN2,1,LL,5.353,75
0.08,MEAN,A353YBC5NVBDN2,1,LL,4.772,75
0.1,MEAN,A353YBC5NVBDN2,0,LL,6.451,75
0.12,MEAN,A353YBC5NVBDN2,0,LL,7.417,75
0.01,MEAN,A353YBC5NVBDN2,1,LL,6.671,75
0.04,MEAN,A353YBC5NVBDN2,1,LL,6.456,75
0.09,MEAN,A2CYD8QD1JO0O5,1,PB,27.826,300
0.16,MEAN,A2CYD8QD1JO0O5,0,PB,18.772,150
0.12,MEAN,A2CYD8QD1JO0O5,0,PB,19.003,300
0.21,MEAN,A2CYD8QD1JO0O5,0,PB,27.191,300
0.04,MEAN,A2CYD8QD1JO0O5,1,PB,29.025,300
0.01,MEAN,A2CYD8QD1JO0O5,1,PB,23.339,300
0.11,MEAN,A2CYD8QD1JO0O5,0,PB,15.133,150
0.02,MEAN,A2CYD8QD1JO0O5,1,PB,19.349,150
0.29,MEAN,A2CYD8QD1JO0O5,0,PB,14.17,150
0.12,MEAN,A2CYD8QD1JO0O5,0,PB,10.336,150
0.19,MEAN,A2CYD8QD1JO0O5,0,PB,14.368,300
0.17,MEAN,A2CYD8QD1JO0O5,0,PB,7.981,150
0.14,MEAN,A2CYD8QD1JO0O5,0,PB,9.825,150
0.13,MEAN,A2CYD8QD1JO0O5,0,PB,13.442,300
0.05,MEAN,A2CYD8QD1JO0O5,1,PB,4.556,300
0.0,MEAN,A2CYD8QD1JO0O5,1,PB,13.047,150
0.09,MEAN,A2CYD8QD1JO0O5,1,PB,10.758,300
0.02,MEAN,A2CYD8QD1JO0O5,1,PB,2.51,300
0.19,MEAN,A2CYD8QD1JO0O5,0,PB,12.18,150
0.2,MEAN,A2CYD8QD1JO0O5,0,PB,12.784,150
0.22,MEAN,A2CYD8QD1JO0O5,0,PB,5.84,150
0.15,MEAN,A2CYD8QD1JO0O5,0,PB,4.309,150
0.22,MEAN,A2CYD8QD1JO0O5,0,PB,6.175,150
0.05,MEAN,A2CYD8QD1JO0O5,1,PB,7.547,300
0.08,MEAN,A2CYD8QD1JO0O5,1,PB,8.151,300
0.12,MEAN,A2CYD8QD1JO0O5,0,PB,13.16,150
0.06,MEAN,A2CYD8QD1JO0O5,1,PB,12.499,150
0.09,MEAN,A2CYD8QD1JO0O5,1,PB,11.008,300
0.09,MEAN,A2CYD8QD1JO0O5,1,PB,5.84,300
0.34,MEAN,A2CYD8QD1JO0O5,0,PB,8.271,300
0.06,MEAN,A2539PUSDD137T,1,LL,11.976,75
0.07,MEAN,A2539PUSDD137T,1,LL,7.624,75
0.12,MEAN,A2539PUSDD137T,0,LL,9.88,75
0.06,MEAN,A2539PUSDD137T,1,LL,11.182,75
0.07,MEAN,A2539PUSDD137T,1,LL,8.738,75
0.12,MEAN,A2539PUSDD137T,0,LL,10.244,75
0.1,MEAN,A2539PUSDD137T,0,LL,9.278,75
0.06,MEAN,A2539PUSDD137T,1,LL,9.036,75
0.07,MEAN,A2539PUSDD137T,1,LL,13.138,75
0.17,MEAN,A2539PUSDD137T,0,LL,10.296,75
0.04,MEAN,A2539PUSDD137T,1,LL,8.276,75
0.08,MEAN,A2539PUSDD137T,1,LL,11.516,75
0.03,MEAN,A2539PUSDD137T,1,LL,8.018,75
0.05,MEAN,A2539PUSDD137T,1,LL,9.334,75
0.16,MEAN,A2539PUSDD137T,0,LL,10.794,75
0.07,MEAN,A2539PUSDD137T,1,LL,9.224,75
0.14,MEAN,A2539PUSDD137T,0,LL,9.298,75
0.12,MEAN,A2539PUSDD137T,0,LL,9.772,75
0.02,MEAN,A2539PUSDD137T,1,LL,6.666,75
0.08,MEAN,A2539PUSDD137T,1,LL,3.392,75
0.05,MEAN,A2539PUSDD137T,1,LL,4.404,75
0.18,MEAN,A2539PUSDD137T,0,LL,3.864,75
0.16,MEAN,A2539PUSDD137T,0,LL,2.838,75
0.0,MEAN,A2539PUSDD137T,1,LL,4.29,75
0.11,MEAN,A2539PUSDD137T,0,LL,8.734,75
0.2,MEAN,A2539PUSDD137T,0,LL,7.902,75
0.22,MEAN,A2539PUSDD137T,0,LL,4.28,75
0.07,MEAN,A2539PUSDD137T,1,LL,3.146,75
0.05,MEAN,A2539PUSDD137T,1,LL,8.878,75
0.22,MEAN,A2539PUSDD137T,0,LL,8.554,75
0.05,MEAN,A2ZPOBTBAVDO0S,1,ZP,8.648,300
0.1,MEAN,A2ZPOBTBAVDO0S,0,ZP,3.944,150
0.23,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.884,150
0.05,MEAN,A2ZPOBTBAVDO0S,1,ZP,5.732,300
0.06,MEAN,A2ZPOBTBAVDO0S,1,ZP,3.085,300
0.12,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.522,150
0.15,MEAN,A2ZPOBTBAVDO0S,0,ZP,3.79,300
0.03,MEAN,A2ZPOBTBAVDO0S,1,ZP,2.226,150
0.04,MEAN,A2ZPOBTBAVDO0S,1,ZP,2.094,300
0.03,MEAN,A2ZPOBTBAVDO0S,1,ZP,3.52,150
0.2,MEAN,A2ZPOBTBAVDO0S,0,ZP,3.261,150
0.13,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.14,300
0.04,MEAN,A2ZPOBTBAVDO0S,1,ZP,2.556,150
0.17,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.329,300
0.06,MEAN,A2ZPOBTBAVDO0S,1,ZP,2.28,150
0.11,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.36,300
0.13,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.438,300
0.07,MEAN,A2ZPOBTBAVDO0S,1,ZP,2.45,150
0.15,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.401,300
0.07,MEAN,A2ZPOBTBAVDO0S,1,ZP,1.801,150
0.05,MEAN,A2ZPOBTBAVDO0S,1,ZP,2.201,300
0.17,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.868,300
0.08,MEAN,A2ZPOBTBAVDO0S,1,ZP,1.68,300
0.15,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.119,150
0.15,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.498,150
0.15,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.358,150
0.07,MEAN,A2ZPOBTBAVDO0S,1,ZP,2.75,150
0.19,MEAN,A2ZPOBTBAVDO0S,0,ZP,2.933,300
0.17,MEAN,A2ZPOBTBAVDO0S,0,ZP,5.74,300
0.01,MEAN,A2ZPOBTBAVDO0S,1,ZP,2.409,150
0.29,MEAN,A1BW7N44HGFDOC,0,KB,3.609,75
0.08,MEAN,A1BW7N44HGFDOC,1,KB,8.213,75
0.15,MEAN,A1BW7N44HGFDOC,0,KB,2.942,75
0.36,MEAN,A1BW7N44HGFDOC,0,KB,2.621,75
0.29,MEAN,A1BW7N44HGFDOC,0,KB,2.2,75
0.05,MEAN,A1BW7N44HGFDOC,1,KB,5.72,75
0.12,MEAN,A1BW7N44HGFDOC,0,KB,3.59,75
0.31,MEAN,A1BW7N44HGFDOC,0,KB,2.507,75
0.24,MEAN,A1BW7N44HGFDOC,0,KB,5.014,75
0.37,MEAN,A1BW7N44HGFDOC,0,KB,3.095,75
0.06,MEAN,A1BW7N44HGFDOC,1,KB,3.303,75
0.5,MEAN,A1BW7N44HGFDOC,0,KB,2.92,75
0.12,MEAN,A1BW7N44HGFDOC,0,KB,2.673,75
0.12,MEAN,A1BW7N44HGFDOC,0,KB,2.866,75
0.13,MEAN,A1BW7N44HGFDOC,0,KB,2.247,75
0.29,MEAN,A1BW7N44HGFDOC,0,KB,3.146,75
0.59,MEAN,A1BW7N44HGFDOC,0,KB,5.014,75
0.49,MEAN,A1BW7N44HGFDOC,0,KB,2.926,75
0.11,MEAN,A1BW7N44HGFDOC,0,KB,2.151,75
0.31,MEAN,A1BW7N44HGFDOC,0,KB,2.942,75
0.19,MEAN,A1BW7N44HGFDOC,0,KB,21.76,75
0.09,MEAN,A1BW7N44HGFDOC,1,KB,13.116,75
0.29,MEAN,A1BW7N44HGFDOC,0,KB,2.426,75
0.56,MEAN,A1BW7N44HGFDOC,0,KB,3.26,75
0.22,MEAN,A1BW7N44HGFDOC,0,KB,3.162,75
0.04,MEAN,A1BW7N44HGFDOC,1,KB,2.715,75
0.36,MEAN,A1BW7N44HGFDOC,0,KB,3.871,75
0.18,MEAN,A1BW7N44HGFDOC,0,KB,2.787,75
0.21,MEAN,A1BW7N44HGFDOC,0,KB,3.325,75
0.47,MEAN,A1BW7N44HGFDOC,0,KB,2.8,75
0.15,MEAN,A101TTS7WAVXAV,0,WB,8.953,75
0.05,MEAN,A101TTS7WAVXAV,1,WB,5.683,75
0.08,MEAN,A101TTS7WAVXAV,1,WB,8.72,75
0.04,MEAN,A101TTS7WAVXAV,1,WB,5.684,75
0.18,MEAN,A101TTS7WAVXAV,0,WB,4.007,75
0.04,MEAN,A101TTS7WAVXAV,1,WB,5.49,75
0.04,MEAN,A101TTS7WAVXAV,1,WB,4.403,75
0.08,MEAN,A101TTS7WAVXAV,1,WB,6.917,75
0.01,MEAN,A101TTS7WAVXAV,1,WB,8.874,75
0.06,MEAN,A101TTS7WAVXAV,1,WB,9.798,75
0.17,MEAN,A101TTS7WAVXAV,0,WB,6.728,75
0.01,MEAN,A101TTS7WAVXAV,1,WB,8.639,75
0.03,MEAN,A101TTS7WAVXAV,1,WB,5.024,75
0.0,MEAN,A101TTS7WAVXAV,1,WB,9.103,75
0.08,MEAN,A101TTS7WAVXAV,1,WB,5.794,75
0.09,MEAN,A101TTS7WAVXAV,1,WB,5.781,75
0.11,MEAN,A101TTS7WAVXAV,0,WB,5.334,75
0.05,MEAN,A101TTS7WAVXAV,1,WB,4.73,75
0.07,MEAN,A101TTS7WAVXAV,1,WB,6.952,75
0.08,MEAN,A101TTS7WAVXAV,1,WB,4.683,75
0.13,MEAN,A101TTS7WAVXAV,0,WB,5.021,75
0.1,MEAN,A101TTS7WAVXAV,0,WB,4.87,75
0.16,MEAN,A101TTS7WAVXAV,0,WB,6.035,75
0.11,MEAN,A101TTS7WAVXAV,0,WB,7.448,75
0.13,MEAN,A101TTS7WAVXAV,0,WB,5.53,75
0.12,MEAN,A101TTS7WAVXAV,0,WB,4.879,75
0.09,MEAN,A101TTS7WAVXAV,1,WB,5.267,75
0.1,MEAN,A101TTS7WAVXAV,0,WB,6.112,75
0.04,MEAN,A101TTS7WAVXAV,1,WB,5.626,75
0.1,MEAN,A101TTS7WAVXAV,0,WB,6.51,75
0.13,MEAN,A2V27A9GZA1NR2,0,TM,3.052,75
0.16,MEAN,A2V27A9GZA1NR2,0,TM,3.32,75
0.02,MEAN,A2V27A9GZA1NR2,1,TM,4.036,75
0.13,MEAN,A2V27A9GZA1NR2,0,TM,1.691,75
0.18,MEAN,A2V27A9GZA1NR2,0,TM,2.499,75
0.23,MEAN,A2V27A9GZA1NR2,0,TM,2.036,75
0.62,MEAN,A2V27A9GZA1NR2,0,TM,3.491,75
0.56,MEAN,A2V27A9GZA1NR2,0,TM,2.478,75
0.5,MEAN,A2V27A9GZA1NR2,0,TM,1.622,75
0.03,MEAN,A2V27A9GZA1NR2,1,TM,2.15,75
0.01,MEAN,A2V27A9GZA1NR2,1,TM,2.57,75
0.27,MEAN,A2V27A9GZA1NR2,0,TM,1.679,75
0.52,MEAN,A2V27A9GZA1NR2,0,TM,4.15,75
0.04,MEAN,A2V27A9GZA1NR2,1,TM,1.807,75
0.09,MEAN,A2V27A9GZA1NR2,1,TM,2.238,75
0.12,MEAN,A2V27A9GZA1NR2,0,TM,1.676,75
0.01,MEAN,A2V27A9GZA1NR2,1,TM,3.457,75
0.14,MEAN,A2V27A9GZA1NR2,0,TM,2.499,75
0.15,MEAN,A2V27A9GZA1NR2,0,TM,1.749,75
0.04,MEAN,A2V27A9GZA1NR2,1,TM,1.589,75
0.15,MEAN,A2V27A9GZA1NR2,0,TM,12.193,75
0.32,MEAN,A2V27A9GZA1NR2,0,TM,3.178,75
0.06,MEAN,A2V27A9GZA1NR2,1,TM,2.403,75
0.07,MEAN,A2V27A9GZA1NR2,1,TM,3.184,75
0.09,MEAN,A2V27A9GZA1NR2,1,TM,2.859,75
0.3,MEAN,A2V27A9GZA1NR2,0,TM,3.368,75
0.07,MEAN,A2V27A9GZA1NR2,1,TM,2.064,75
0.0,MEAN,A2V27A9GZA1NR2,1,TM,2.307,75
0.47,MEAN,A2V27A9GZA1NR2,0,TM,2.047,75
0.33,MEAN,A2V27A9GZA1NR2,0,TM,2.349,75
0.13,MEAN,A3T61LJ1WNOL6Z,0,ZP,9.417,150
0.08,MEAN,A3T61LJ1WNOL6Z,1,ZP,4.657,300
0.01,MEAN,A3T61LJ1WNOL6Z,1,ZP,6.179,150
0.08,MEAN,A3T61LJ1WNOL6Z,1,ZP,4.884,300
0.02,MEAN,A3T61LJ1WNOL6Z,1,ZP,2.236,150
0.01,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.476,150
0.04,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.728,150
0.19,MEAN,A3T61LJ1WNOL6Z,0,ZP,1.709,150
0.1,MEAN,A3T61LJ1WNOL6Z,0,ZP,2.168,300
0.09,MEAN,A3T61LJ1WNOL6Z,1,ZP,4.857,300
0.07,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.162,300
0.1,MEAN,A3T61LJ1WNOL6Z,0,ZP,2.052,300
0.11,MEAN,A3T61LJ1WNOL6Z,0,ZP,1.779,150
0.09,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.552,150
0.09,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.616,150
0.12,MEAN,A3T61LJ1WNOL6Z,0,ZP,1.791,150
0.06,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.447,150
0.11,MEAN,A3T61LJ1WNOL6Z,0,ZP,2.785,300
0.0,MEAN,A3T61LJ1WNOL6Z,1,ZP,3.142,150
0.08,MEAN,A3T61LJ1WNOL6Z,1,ZP,3.372,300
0.06,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.541,300
0.06,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.489,300
0.01,MEAN,A3T61LJ1WNOL6Z,1,ZP,2.302,300
0.05,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.518,300
0.02,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.567,150
0.06,MEAN,A3T61LJ1WNOL6Z,1,ZP,3.274,300
0.0,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.842,150
0.08,MEAN,A3T61LJ1WNOL6Z,1,ZP,2.65,300
0.0,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.936,150
0.02,MEAN,A3T61LJ1WNOL6Z,1,ZP,1.852,300
0.04,MEAN,A4SC8G0149GEG,1,PB,5.882,75
0.16,MEAN,A4SC8G0149GEG,0,PB,9.685,75
0.18,MEAN,A4SC8G0149GEG,0,PB,8.02,75
0.02,MEAN,A4SC8G0149GEG,1,PB,9.092,75
0.12,MEAN,A4SC8G0149GEG,0,PB,3.83,75
0.09,MEAN,A4SC8G0149GEG,1,PB,2.336,75
0.19,MEAN,A4SC8G0149GEG,0,PB,4.74,75
0.08,MEAN,A4SC8G0149GEG,1,PB,5.974,75
0.02,MEAN,A4SC8G0149GEG,1,PB,3.356,75
0.01,MEAN,A4SC8G0149GEG,1,PB,2.837,75
0.01,MEAN,A4SC8G0149GEG,1,PB,4.428,75
0.11,MEAN,A4SC8G0149GEG,0,PB,1.996,75
0.11,MEAN,A4SC8G0149GEG,0,PB,1.925,75
0.09,MEAN,A4SC8G0149GEG,1,PB,2.915,75
0.0,MEAN,A4SC8G0149GEG,1,PB,6.093,75
0.01,MEAN,A4SC8G0149GEG,1,PB,2.851,75
0.0,MEAN,A4SC8G0149GEG,1,PB,3.652,75
0.01,MEAN,A4SC8G0149GEG,1,PB,2.807,75
0.07,MEAN,A4SC8G0149GEG,1,PB,2.882,75
0.03,MEAN,A4SC8G0149GEG,1,PB,4.047,75
0.05,MEAN,A4SC8G0149GEG,1,PB,2.667,75
0.03,MEAN,A4SC8G0149GEG,1,PB,6.499,75
0.07,MEAN,A4SC8G0149GEG,1,PB,2.978,75
0.23,MEAN,A4SC8G0149GEG,0,PB,2.442,75
0.07,MEAN,A4SC8G0149GEG,1,PB,3.508,75
0.06,MEAN,A4SC8G0149GEG,1,PB,2.673,75
0.07,MEAN,A4SC8G0149GEG,1,PB,2.566,75
0.14,MEAN,A4SC8G0149GEG,0,PB,2.327,75
0.12,MEAN,A4SC8G0149GEG,0,PB,5.9,75
0.0,MEAN,A4SC8G0149GEG,1,PB,2.637,75
0.3,MEAN,A1ZB2NY0F9QNP0,0,TM,4.766,150
0.6,MEAN,A1ZB2NY0F9QNP0,0,TM,4.997,300
0.42,MEAN,A1ZB2NY0F9QNP0,0,TM,3.935,300
0.38,MEAN,A1ZB2NY0F9QNP0,0,TM,3.675,300
0.34,MEAN,A1ZB2NY0F9QNP0,0,TM,3.75,150
0.47,MEAN,A1ZB2NY0F9QNP0,0,TM,4.334,300
0.11,MEAN,A1ZB2NY0F9QNP0,0,TM,4.059,150
0.24,MEAN,A1ZB2NY0F9QNP0,0,TM,2.613,150
0.34,MEAN,A1ZB2NY0F9QNP0,0,TM,4.417,300
0.39,MEAN,A1ZB2NY0F9QNP0,0,TM,4.811,300
0.01,MEAN,A1ZB2NY0F9QNP0,1,TM,5.819,150
0.31,MEAN,A1ZB2NY0F9QNP0,0,TM,3.046,150
0.02,MEAN,A1ZB2NY0F9QNP0,1,TM,5.424,300
0.2,MEAN,A1ZB2NY0F9QNP0,0,TM,4.76,150
0.26,MEAN,A1ZB2NY0F9QNP0,0,TM,3.74,150
0.07,MEAN,A1ZB2NY0F9QNP0,1,TM,3.8,150
0.28,MEAN,A1ZB2NY0F9QNP0,0,TM,4.174,300
0.17,MEAN,A1ZB2NY0F9QNP0,0,TM,3.262,150
0.02,MEAN,A1ZB2NY0F9QNP0,1,TM,6.23,150
0.05,MEAN,A1ZB2NY0F9QNP0,1,TM,3.427,300
0.13,MEAN,A1ZB2NY0F9QNP0,0,TM,3.309,150
0.03,MEAN,A1ZB2NY0F9QNP0,1,TM,3.061,300
0.24,MEAN,A1ZB2NY0F9QNP0,0,TM,3.023,300
0.16,MEAN,A1ZB2NY0F9QNP0,0,TM,3.328,300
0.08,MEAN,A1ZB2NY0F9QNP0,1,TM,3.92,300
0.06,MEAN,A1ZB2NY0F9QNP0,1,TM,4.228,150
0.0,MEAN,A1ZB2NY0F9QNP0,1,TM,3.923,150
0.12,MEAN,A1ZB2NY0F9QNP0,0,TM,3.379,300
0.05,MEAN,A1ZB2NY0F9QNP0,1,TM,3.945,150
0.03,MEAN,A1ZB2NY0F9QNP0,1,TM,5.258,300
0.22,MEAN,A3M88KA3AW07B3,0,KB,12.562,75
0.15,MEAN,A3M88KA3AW07B3,0,KB,6.368,75
0.09,MEAN,A3M88KA3AW07B3,1,KB,10.154,75
0.03,MEAN,A3M88KA3AW07B3,1,KB,3.99,75
0.05,MEAN,A3M88KA3AW07B3,1,KB,9.906,75
0.45,MEAN,A3M88KA3AW07B3,0,KB,6.652,75
0.01,MEAN,A3M88KA3AW07B3,1,KB,9.162,75
0.04,MEAN,A3M88KA3AW07B3,1,KB,12.248,75
0.2,MEAN,A3M88KA3AW07B3,0,KB,5.66,75
0.04,MEAN,A3M88KA3AW07B3,1,KB,7.638,75
0.02,MEAN,A3M88KA3AW07B3,1,KB,3.64,75
0.14,MEAN,A3M88KA3AW07B3,0,KB,4.308,75
0.16,MEAN,A3M88KA3AW07B3,0,KB,8.558,75
0.25,MEAN,A3M88KA3AW07B3,0,KB,10.724,75
0.28,MEAN,A3M88KA3AW07B3,0,KB,7.744,75
0.03,MEAN,A3M88KA3AW07B3,1,KB,4.15,75
0.05,MEAN,A3M88KA3AW07B3,1,KB,4.976,75
0.43,MEAN,A3M88KA3AW07B3,0,KB,5.206,75
0.11,MEAN,A3M88KA3AW07B3,0,KB,4.696,75
0.21,MEAN,A3M88KA3AW07B3,0,KB,3.822,75
0.34,MEAN,A3M88KA3AW07B3,0,KB,6.804,75
0.07,MEAN,A3M88KA3AW07B3,1,KB,6.484,75
0.19,MEAN,A3M88KA3AW07B3,0,KB,6.41,75
0.18,MEAN,A3M88KA3AW07B3,0,KB,10.606,75
0.26,MEAN,A3M88KA3AW07B3,0,KB,7.208,75
0.25,MEAN,A3M88KA3AW07B3,0,KB,4.878,75
0.22,MEAN,A3M88KA3AW07B3,0,KB,5.128,75
0.06,MEAN,A3M88KA3AW07B3,1,KB,11.062,75
0.02,MEAN,A3M88KA3AW07B3,1,KB,6.064,75
0.12,MEAN,A3M88KA3AW07B3,0,KB,10.886,75
0.01,MEAN,A203C9REA20IT3,1,LL,395.92,150
0.04,MEAN,A203C9REA20IT3,1,LL,4.412,150
0.08,MEAN,A203C9REA20IT3,1,LL,4.315,150
0.09,MEAN,A203C9REA20IT3,1,LL,6.321,150
0.08,MEAN,A203C9REA20IT3,1,LL,6.919,300
