workerId,chart,data_size,true_percentage,error,responseTime
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,75,92,3,6095
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,150,53,18,4410
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,300,62,23,6902
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,300,92,2,4828
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,150,92,3,4447
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,75,47,12,5610
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,75,77,8,3818
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,300,17,8,9454
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,150,77,3,5907
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,150,38,2,7626
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,75,38,3,9558
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,300,38,7,4962
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,150,47,2,15007
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,75,62,17,6481
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,300,77,7,5043
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,300,23,2,6602
474293f37c743ecec662ee0035d005ec5ca27e8b,TM,150,8,3,5075
b763c43c1b9888a452f738214ab8626b1452d559,TM,75,53,37,16528
b763c43c1b9888a452f738214ab8626b1452d559,TM,300,92,3,13447
b763c43c1b9888a452f738214ab8626b1452d559,TM,300,62,8,7632
b763c43c1b9888a452f738214ab8626b1452d559,TM,150,53,17,8605
b763c43c1b9888a452f738214ab8626b1452d559,TM,300,83,12,7446
b763c43c1b9888a452f738214ab8626b1452d559,TM,75,38,22,10438
b763c43c1b9888a452f738214ab8626b1452d559,TM,75,8,12,9418
b763c43c1b9888a452f738214ab8626b1452d559,TM,75,83,12,9192
b763c43c1b9888a452f738214ab8626b1452d559,TM,300,17,8,13701
b763c43c1b9888a452f738214ab8626b1452d559,TM,150,23,3,11542
b763c43c1b9888a452f738214ab8626b1452d559,TM,75,77,13,20218
b763c43c1b9888a452f738214ab8626b1452d559,TM,300,8,17,8108
b763c43c1b9888a452f738214ab8626b1452d559,TM,75,17,2,11852
b763c43c1b9888a452f738214ab8626b1452d559,TM,150,8,3,7300
b763c43c1b9888a452f738214ab8626b1452d559,TM,300,77,13,9727
b763c43c1b9888a452f738214ab8626b1452d559,TM,150,92,3,6897
b763c43c1b9888a452f738214ab8626b1452d559,TM,150,77,18,6995
b763c43c1b9888a452f738214ab8626b1452d559,TM,300,53,7,11999
b763c43c1b9888a452f738214ab8626b1452d559,TM,75,23,7,10618
b763c43c1b9888a452f738214ab8626b1452d559,TM,150,17,2,5975
b763c43c1b9888a452f738214ab8626b1452d559,TM,75,62,13,12277
b763c43c1b9888a452f738214ab8626b1452d559,TM,75,92,2,6889
b763c43c1b9888a452f738214ab8626b1452d559,TM,300,47,18,6542
b763c43c1b9888a452f738214ab8626b1452d559,TM,150,47,18,8418
b763c43c1b9888a452f738214ab8626b1452d559,TM,150,62,8,8661
b763c43c1b9888a452f738214ab8626b1452d559,TM,150,83,3,9575
b763c43c1b9888a452f738214ab8626b1452d559,TM,75,47,18,13484
b763c43c1b9888a452f738214ab8626b1452d559,TM,150,38,27,10327
b763c43c1b9888a452f738214ab8626b1452d559,TM,300,23,3,11496
b763c43c1b9888a452f738214ab8626b1452d559,TM,300,38,2,8145
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,150,77,3,9913
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,150,8,82,3767
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,150,23,72,5630
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,150,53,32,7386
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,300,62,32,10915
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,75,8,7,5517
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,75,53,27,4190
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,300,17,58,3674
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,300,23,62,5557
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,75,77,13,5432
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,300,92,2,5029
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,150,62,18,4057
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,300,53,27,4567
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,300,47,43,3232
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,300,38,57,4042
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,75,23,67,3397
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,300,77,13,3487
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,300,83,12,4127
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,75,17,63,3622
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,150,92,2,3370
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,75,62,13,4104
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,75,92,3,4344
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,300,8,82,4188
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,75,83,7,2896
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,150,47,43,4618
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,75,47,23,3866
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,150,83,2,2650
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,150,17,73,3115
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,150,38,52,3234
5eb5487bb4490c88eb4d3060834de62e40243d3c,PB,75,38,42,4569
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,300,83,48,5572
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,150,77,7,3590
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,150,38,27,7225
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,150,92,22,3653
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,75,23,57,2459
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,300,92,57,2998
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,150,53,28,4023
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,300,23,32,3083
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,300,38,8,3127
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,75,17,63,3798
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,150,62,12,4904
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,150,47,22,2880
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,75,47,23,3318
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,75,53,3,2582
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,150,83,18,2914
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,300,47,17,2732
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,75,92,57,3146
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,75,8,67,3640
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,300,77,57,5529
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,300,62,28,4544
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,75,83,38,4822
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,150,23,27,4860
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,75,38,3,3270
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,150,8,52,2953
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,75,77,52,3672
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,75,62,7,6502
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,300,8,22,3311
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,150,17,38,2652
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,300,17,13,2785
d1e75aa7db153fcd3b042a7e7ec9fa9a35bac061,PB,300,53,18,2325
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,150,8,7,9910
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,75,62,2,5781
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,150,92,3,8960
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,75,23,2,7297
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,75,17,2,5777
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,300,53,13,8770
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,75,8,2,4035
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,150,47,7,4400
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,150,38,32,8160
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,75,83,2,4944
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,300,62,33,6267
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,150,17,13,6328
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,150,77,13,6551
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,150,83,2,5262
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,75,53,23,6091
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,75,38,3,6005
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,150,53,23,5999
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,75,47,17,4278
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,300,83,53,12808
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,300,17,7,5084
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,300,47,33,6926
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,300,77,8,4935
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,300,8,2,4355
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,300,23,2,3281
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,75,92,3,7356
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,150,62,18,4810
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,300,92,7,6840
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,75,77,8,4324
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,150,23,17,3839
066f019cb92c90d984acc0d4b9caa166fa06f9a7,TM,300,38,12,4752
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,300,53,3,16892
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,300,8,2,9445
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,300,47,8,9800
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,150,83,2,7094
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,150,92,2,8069
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,75,38,52,9093
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,75,62,3,6464
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,300,17,3,12354
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,150,38,3,5811
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,300,77,3,4155
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,75,23,12,8470
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,150,53,3,5499
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,75,17,8,5911
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,150,23,2,6900
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,150,8,2,5595
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,300,23,8,7226
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,150,17,23,5936
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,150,47,2,7178
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,75,77,3,5224
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,300,92,3,6233
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,300,62,8,5547
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,300,83,2,8021
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,75,47,3,4215
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,75,53,3,5998
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,75,8,2,5384
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,300,38,2,5320
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,150,77,3,4573
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,75,83,8,6255
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,75,92,3,6602
7b8a18dde525ee49edf91e73016539620d6b1f92,PB,150,62,8,3798
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,300,62,7,8625
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,75,38,8,6286
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,300,83,7,6353
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,75,47,8,4570
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,75,53,3,5596
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,150,23,2,4958
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,150,62,22,5637
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,300,47,17,5056
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,150,77,13,5230
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,75,92,3,4574
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,150,83,7,4492
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,300,53,12,4582
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,150,92,2,3700
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,75,23,2,4767
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,150,8,3,5947
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,75,17,7,5575
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,75,77,18,4949
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,300,77,7,4993
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,75,8,3,4172
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,150,47,3,5880
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,75,83,12,4361
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,300,23,2,4847
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,150,53,12,3753
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,300,17,3,5406
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,75,62,8,5514
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,300,38,13,3873
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,300,8,3,5111
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,150,38,7,4998
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,300,92,3,5675
e0a0c5834774136ae91fd7c6aa939afc084d82cf,TM,150,17,7,5148
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,75,38,8,12601
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,300,53,8,8179
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,75,17,3,8726
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,150,77,2,6111
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,150,17,2,7651
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,150,38,3,9934
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,150,47,22,7102
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,300,83,2,5092
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,300,8,3,4478
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,300,47,7,5484
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,75,53,3,7622
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,300,23,7,6217
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,150,23,3,5044
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,300,77,3,6469
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,75,83,13,6607
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,300,38,2,4070
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,150,8,2,4295
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,300,17,3,4948
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,75,8,2,5289
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,75,77,3,5304
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,300,62,13,5513
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,150,53,3,3791
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,150,92,3,4504
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,75,62,17,4365
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,150,62,2,3542
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,75,47,12,4779
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,75,23,3,3915
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,150,83,3,4077
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,300,92,2,2948
8d1aa6f5fe0e8fdc76c1b2e8c16c466470c0a507,PB,75,92,3,3089
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,75,92,7,4947
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,75,8,7,5139
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,150,77,8,6085
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,75,17,7,9618
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,150,17,3,5371
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,75,62,3,3791
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,300,47,17,7429
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,150,23,27,4895
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,150,47,2,4662
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,150,8,2,4008
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,75,83,8,12712
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,75,53,23,4184
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,300,77,13,5975
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,300,83,7,7551
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,300,62,8,4936
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,150,92,27,5599
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,75,38,2,4608
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,300,53,7,5884
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,300,23,12,23105
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,150,83,3,4140
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,75,23,3,8452
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,300,38,3,7274
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,300,92,7,4828
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,300,8,2,3124
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,75,77,3,4111
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,300,17,2,4575
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,150,53,28,5592
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,75,47,12,6415
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,150,62,7,4497
c238b89f117ea33e036b4ffa64a9a20022092a85,TM,150,38,13,3777
9122523f7f32b7462dd64f3c617e6898049241af,TM,300,47,38,12832
9122523f7f32b7462dd64f3c617e6898049241af,TM,75,47,3,9454
9122523f7f32b7462dd64f3c617e6898049241af,TM,75,53,17,5572
9122523f7f32b7462dd64f3c617e6898049241af,TM,300,23,27,6415
9122523f7f32b7462dd64f3c617e6898049241af,TM,300,38,27,5165
9122523f7f32b7462dd64f3c617e6898049241af,TM,75,8,2,6758
9122523f7f32b7462dd64f3c617e6898049241af,TM,75,17,2,4583
9122523f7f32b7462dd64f3c617e6898049241af,TM,300,17,7,10480
9122523f7f32b7462dd64f3c617e6898049241af,TM,75,92,12,6189
9122523f7f32b7462dd64f3c617e6898049241af,TM,300,53,7,6074
9122523f7f32b7462dd64f3c617e6898049241af,TM,150,77,13,6766
9122523f7f32b7462dd64f3c617e6898049241af,TM,75,77,18,5213
9122523f7f32b7462dd64f3c617e6898049241af,TM,150,17,23,7828
9122523f7f32b7462dd64f3c617e6898049241af,TM,75,38,17,5013
9122523f7f32b7462dd64f3c617e6898049241af,TM,300,8,2,4954
9122523f7f32b7462dd64f3c617e6898049241af,TM,150,92,12,10496
9122523f7f32b7462dd64f3c617e6898049241af,TM,75,62,18,5008
9122523f7f32b7462dd64f3c617e6898049241af,TM,300,62,52,5761
9122523f7f32b7462dd64f3c617e6898049241af,TM,75,23,3,6198
9122523f7f32b7462dd64f3c617e6898049241af,TM,300,77,62,6486
9122523f7f32b7462dd64f3c617e6898049241af,TM,150,83,3,9733
9122523f7f32b7462dd64f3c617e6898049241af,TM,300,92,12,6367
9122523f7f32b7462dd64f3c617e6898049241af,TM,150,62,18,5917
9122523f7f32b7462dd64f3c617e6898049241af,TM,75,83,7,8635
9122523f7f32b7462dd64f3c617e6898049241af,TM,150,47,13,4237
9122523f7f32b7462dd64f3c617e6898049241af,TM,150,53,27,4547
9122523f7f32b7462dd64f3c617e6898049241af,TM,150,38,32,4965
9122523f7f32b7462dd64f3c617e6898049241af,TM,300,83,2,6223
9122523f7f32b7462dd64f3c617e6898049241af,TM,150,23,7,4356
9122523f7f32b7462dd64f3c617e6898049241af,TM,150,8,2,6075
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,75,23,3,10820
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,75,92,7,10945
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,300,38,2,9229
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,150,92,2,10756
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,75,53,3,11315
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,300,23,7,9762
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,300,77,7,8439
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,300,47,7,12315
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,300,17,3,7423
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,150,23,3,10230
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,150,83,13,10336
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,150,38,8,6184
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,300,8,7,6584
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,75,8,7,7181
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,150,8,2,5173
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,75,47,17,8663
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,150,47,17,4720
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,300,62,7,8610
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,150,77,7,5388
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,75,17,2,5546
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,75,38,8,10876
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,75,83,3,7248
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,150,53,18,5732
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,150,17,7,5668
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,300,83,7,5042
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,75,62,8,4611
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,300,53,17,4551
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,150,62,8,4466
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,300,92,7,8083
97c828a51feeaa567caf1ee8f0fc63b987f73f95,TM,75,77,13,4802
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,75,23,7,10227
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,150,83,7,4748
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,75,77,7,6815
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,150,23,2,8480
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,150,77,8,11529
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,75,62,18,4876
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,150,47,8,6480
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,150,53,7,6998
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,300,47,13,6734
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,150,8,3,5079
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,75,38,17,9566
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,300,23,7,5498
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,150,92,3,9990
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,75,92,2,4073
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,300,83,12,7117
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,150,38,22,8281
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,75,47,8,11750
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,300,62,23,5767
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,300,77,8,10940
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,150,62,8,5455
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,300,8,3,4090
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,300,53,27,5415
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,150,17,3,5269
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,300,17,3,10217
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,75,83,3,5161
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,75,8,2,7094
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,300,92,3,4893
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,75,53,22,6465
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,75,17,2,7122
882d68476648f7eac91eeaf4e11df24694f9c1f2,WB,300,38,8,7529
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,75,38,3,6757
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,300,62,13,5634
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,300,83,7,6789
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,75,62,23,6779
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,300,77,7,6275
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,150,17,2,8646
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,300,23,8,4424
